date,variety_code,stems
7/11/2022,AT61,
7/12/2022,AT61,
7/13/2022,AT61,
7/14/2022,AT61,
7/15/2022,AT61,
7/16/2022,AT61,
7/17/2022,AT61,
7/18/2022,AT61,
7/19/2022,AT61,
7/20/2022,AT61,
7/21/2022,AT61,
7/22/2022,AT61,
7/23/2022,AT61,
7/24/2022,AT61,
7/25/2022,AT61,
7/26/2022,AT61,
7/27/2022,AT61,
7/28/2022,AT61,
7/29/2022,AT61,
7/30/2022,AT61,
7/31/2022,AT61,
8/1/2022,AT61,
8/2/2022,AT61,
8/3/2022,AT61,
8/4/2022,AT61,
8/5/2022,AT61,
8/6/2022,AT61,
8/7/2022,AT61,
8/8/2022,AT61,
8/9/2022,AT61,
8/10/2022,AT61,
8/11/2022,AT61,
8/12/2022,AT61,
8/13/2022,AT61,
8/14/2022,AT61,
8/15/2022,AT61,
8/16/2022,AT61,
8/17/2022,AT61,
8/18/2022,AT61,
8/19/2022,AT61,
8/20/2022,AT61,
8/21/2022,AT61,
8/22/2022,AT61,
8/23/2022,AT61,
8/24/2022,AT61,
8/25/2022,AT61,
8/26/2022,AT61,
8/27/2022,AT61,
8/28/2022,AT61,
8/29/2022,AT61,
8/30/2022,AT61,
8/31/2022,AT61,
9/1/2022,AT61,
9/2/2022,AT61,
9/3/2022,AT61,
9/4/2022,AT61,
9/5/2022,AT61,
9/6/2022,AT61,
9/7/2022,AT61,
9/8/2022,AT61,
9/9/2022,AT61,
9/10/2022,AT61,
9/11/2022,AT61,
9/12/2022,AT61,
9/13/2022,AT61,
9/14/2022,AT61,
9/15/2022,AT61,
9/16/2022,AT61,
9/17/2022,AT61,
9/18/2022,AT61,
9/19/2022,AT61,
9/20/2022,AT61,
9/21/2022,AT61,
9/22/2022,AT61,
9/23/2022,AT61,
9/24/2022,AT61,
9/25/2022,AT61,
9/26/2022,AT61,
9/27/2022,AT61,
9/28/2022,AT61,
9/29/2022,AT61,
9/30/2022,AT61,
10/1/2022,AT61,
10/2/2022,AT61,
10/3/2022,AT61,
10/4/2022,AT61,
10/5/2022,AT61,
10/6/2022,AT61,
10/7/2022,AT61,
10/8/2022,AT61,
10/9/2022,AT61,
10/10/2022,AT61,
10/11/2022,AT61,
10/12/2022,AT61,
10/13/2022,AT61,
10/14/2022,AT61,
10/15/2022,AT61,
10/16/2022,AT61,
10/17/2022,AT61,
10/18/2022,AT61,
10/19/2022,AT61,
10/20/2022,AT61,
10/21/2022,AT61,
10/22/2022,AT61,
10/23/2022,AT61,
10/24/2022,AT61,
10/25/2022,AT61,
10/26/2022,AT61,
10/27/2022,AT61,
10/28/2022,AT61,
10/29/2022,AT61,
10/30/2022,AT61,
10/31/2022,AT61,
11/1/2022,AT61,
11/2/2022,AT61,
11/3/2022,AT61,
11/4/2022,AT61,
11/5/2022,AT61,
11/6/2022,AT61,
11/7/2022,AT61,
11/8/2022,AT61,
11/9/2022,AT61,
11/10/2022,AT61,
11/11/2022,AT61,
11/12/2022,AT61,
11/13/2022,AT61,
11/14/2022,AT61,
11/15/2022,AT61,
11/16/2022,AT61,
11/17/2022,AT61,
11/18/2022,AT61,
11/19/2022,AT61,
11/20/2022,AT61,
11/21/2022,AT61,
11/22/2022,AT61,
11/23/2022,AT61,
11/24/2022,AT61,
11/25/2022,AT61,
11/26/2022,AT61,
11/27/2022,AT61,
11/28/2022,AT61,
11/29/2022,AT61,
11/30/2022,AT61,
12/1/2022,AT61,
12/2/2022,AT61,
12/3/2022,AT61,
12/4/2022,AT61,
12/5/2022,AT61,
12/6/2022,AT61,
12/7/2022,AT61,
12/8/2022,AT61,
12/9/2022,AT61,
12/10/2022,AT61,
12/11/2022,AT61,
12/12/2022,AT61,
12/13/2022,AT61,
12/14/2022,AT61,
12/15/2022,AT61,
12/16/2022,AT61,
12/17/2022,AT61,
12/18/2022,AT61,
12/19/2022,AT61,
12/20/2022,AT61,
12/21/2022,AT61,
12/22/2022,AT61,
12/23/2022,AT61,
12/24/2022,AT61,
12/25/2022,AT61,
12/26/2022,AT61,
12/27/2022,AT61,
12/28/2022,AT61,
12/29/2022,AT61,
12/30/2022,AT61,
12/31/2022,AT61,
1/1/2023,AT61,
1/2/2023,AT61,
1/3/2023,AT61,
1/4/2023,AT61,
1/5/2023,AT61,
1/6/2023,AT61,
1/7/2023,AT61,
1/8/2023,AT61,
1/9/2023,AT61,
1/10/2023,AT61,
1/11/2023,AT61,
1/12/2023,AT61,
1/13/2023,AT61,
1/14/2023,AT61,
1/15/2023,AT61,
1/16/2023,AT61,
1/17/2023,AT61,
1/18/2023,AT61,
1/19/2023,AT61,
1/20/2023,AT61,
1/21/2023,AT61,
1/22/2023,AT61,
1/23/2023,AT61,
1/24/2023,AT61,
1/25/2023,AT61,
1/26/2023,AT61,
1/27/2023,AT61,
1/28/2023,AT61,
1/29/2023,AT61,
1/30/2023,AT61,
1/31/2023,AT61,
2/1/2023,AT61,
2/2/2023,AT61,
2/3/2023,AT61,
2/4/2023,AT61,
2/5/2023,AT61,
2/6/2023,AT61,
2/7/2023,AT61,
2/8/2023,AT61,
2/9/2023,AT61,
2/10/2023,AT61,
2/11/2023,AT61,
2/12/2023,AT61,
2/13/2023,AT61,
2/14/2023,AT61,
2/15/2023,AT61,
2/16/2023,AT61,
2/17/2023,AT61,
2/18/2023,AT61,
2/19/2023,AT61,
2/20/2023,AT61,
2/21/2023,AT61,
2/22/2023,AT61,
2/23/2023,AT61,
2/24/2023,AT61,
2/25/2023,AT61,
2/26/2023,AT61,
2/27/2023,AT61,
2/28/2023,AT61,
3/1/2023,AT61,
3/2/2023,AT61,
3/3/2023,AT61,
3/4/2023,AT61,
3/5/2023,AT61,
3/6/2023,AT61,
3/7/2023,AT61,
3/8/2023,AT61,
3/9/2023,AT61,
3/10/2023,AT61,
3/11/2023,AT61,
3/12/2023,AT61,
3/13/2023,AT61,
3/14/2023,AT61,
3/15/2023,AT61,
3/16/2023,AT61,
3/17/2023,AT61,
3/18/2023,AT61,
3/19/2023,AT61,
3/20/2023,AT61,
3/21/2023,AT61,
3/22/2023,AT61,
3/23/2023,AT61,
3/24/2023,AT61,
3/25/2023,AT61,
3/26/2023,AT61,
3/27/2023,AT61,
3/28/2023,AT61,
3/29/2023,AT61,
3/30/2023,AT61,
3/31/2023,AT61,
4/1/2023,AT61,
4/2/2023,AT61,
4/3/2023,AT61,
4/4/2023,AT61,
4/5/2023,AT61,
4/6/2023,AT61,
4/7/2023,AT61,
4/8/2023,AT61,
4/9/2023,AT61,
4/10/2023,AT61,
4/11/2023,AT61,
4/12/2023,AT61,
4/13/2023,AT61,
4/14/2023,AT61,
4/15/2023,AT61,
4/16/2023,AT61,
4/17/2023,AT61,
4/18/2023,AT61,
4/19/2023,AT61,
4/20/2023,AT61,
4/21/2023,AT61,
4/22/2023,AT61,
4/23/2023,AT61,
4/24/2023,AT61,
4/25/2023,AT61,
4/26/2023,AT61,
4/27/2023,AT61,
4/28/2023,AT61,
4/29/2023,AT61,
4/30/2023,AT61,
5/1/2023,AT61,
5/2/2023,AT61,
5/3/2023,AT61,
5/4/2023,AT61,
5/5/2023,AT61,
5/6/2023,AT61,
5/7/2023,AT61,
5/8/2023,AT61,
5/9/2023,AT61,
5/10/2023,AT61,
5/11/2023,AT61,
5/12/2023,AT61,
5/13/2023,AT61,
5/14/2023,AT61,
5/15/2023,AT61,
5/16/2023,AT61,
5/17/2023,AT61,
5/18/2023,AT61,
5/19/2023,AT61,
5/20/2023,AT61,
5/21/2023,AT61,
5/22/2023,AT61,
5/23/2023,AT61,
5/24/2023,AT61,
5/25/2023,AT61,
5/26/2023,AT61,
5/27/2023,AT61,
5/28/2023,AT61,
5/29/2023,AT61,
5/30/2023,AT61,
5/31/2023,AT61,
6/1/2023,AT61,
6/2/2023,AT61,
6/3/2023,AT61,
6/4/2023,AT61,
6/5/2023,AT61,
6/6/2023,AT61,
6/7/2023,AT61,
6/8/2023,AT61,
6/9/2023,AT61,
6/10/2023,AT61,
6/11/2023,AT61,
6/12/2023,AT61,
6/13/2023,AT61,
6/14/2023,AT61,
6/15/2023,AT61,
6/16/2023,AT61,
6/17/2023,AT61,
6/18/2023,AT61,
6/19/2023,AT61,
6/20/2023,AT61,
6/21/2023,AT61,
6/22/2023,AT61,
6/23/2023,AT61,
6/24/2023,AT61,
6/25/2023,AT61,
6/26/2023,AT61,
6/27/2023,AT61,
6/28/2023,AT61,
6/29/2023,AT61,
6/30/2023,AT61,
7/1/2022,CM11,2800
7/2/2022,CM11,2200
7/3/2022,CM11,2100
7/4/2022,CM11,2500
7/5/2022,CM11,3000
7/6/2022,CM11,4700
7/7/2022,CM11,3200
7/8/2022,CM11,3600
7/9/2022,CM11,2700
7/10/2022,CM11,2700
7/11/2022,CM11,3800
7/12/2022,CM11,2000
7/13/2022,CM11,1100
7/14/2022,CM11,1600
7/15/2022,CM11,4100
7/16/2022,CM11,2000
7/17/2022,CM11,3600
7/18/2022,CM11,5100
7/19/2022,CM11,2500
7/20/2022,CM11,600
7/21/2022,CM11,2500
7/22/2022,CM11,1900
7/23/2022,CM11,1860
7/24/2022,CM11,2200
7/25/2022,CM11,2100
7/26/2022,CM11,2500
7/27/2022,CM11,1100
7/28/2022,CM11,3200
7/29/2022,CM11,2200
7/30/2022,CM11,1000
7/31/2022,CM11,1700
8/1/2022,CM11,2100
8/2/2022,CM11,1150
8/3/2022,CM11,1000
8/4/2022,CM11,1300
8/5/2022,CM11,3000
8/6/2022,CM11,1100
8/7/2022,CM11,1200
8/8/2022,CM11,2200
8/9/2022,CM11,0
8/10/2022,CM11,3200
8/11/2022,CM11,3000
8/12/2022,CM11,1400
8/13/2022,CM11,1800
8/14/2022,CM11,1900
8/15/2022,CM11,1300
8/16/2022,CM11,3100
8/17/2022,CM11,1000
8/18/2022,CM11,1400
8/19/2022,CM11,2200
8/20/2022,CM11,2600
8/21/2022,CM11,2300
8/22/2022,CM11,1950
8/23/2022,CM11,2450
8/24/2022,CM11,2150
8/25/2022,CM11,2500
8/26/2022,CM11,2285
8/27/2022,CM11,1600
8/28/2022,CM11,1600
8/29/2022,CM11,2400
8/30/2022,CM11,2600
8/31/2022,CM11,900
9/1/2022,CM11,2750
9/2/2022,CM11,1800
9/3/2022,CM11,2330
9/4/2022,CM11,1600
9/5/2022,CM11,2300
9/6/2022,CM11,1950
9/7/2022,CM11,2400
9/8/2022,CM11,1900
9/9/2022,CM11,3330
9/10/2022,CM11,2300
9/11/2022,CM11,1450
9/12/2022,CM11,2250
9/13/2022,CM11,2800
9/14/2022,CM11,2400
9/15/2022,CM11,1600
9/16/2022,CM11,2850
9/17/2022,CM11,2900
9/18/2022,CM11,2900
9/19/2022,CM11,3400
9/20/2022,CM11,3200
9/21/2022,CM11,3400
9/22/2022,CM11,3300
9/23/2022,CM11,2100
9/24/2022,CM11,3700
9/25/2022,CM11,1900
9/26/2022,CM11,2350
9/27/2022,CM11,1950
9/28/2022,CM11,2050
9/29/2022,CM11,2500
9/30/2022,CM11,2030
10/1/2022,CM11,1650
10/2/2022,CM11,1400
10/3/2022,CM11,2100
10/4/2022,CM11,2200
10/5/2022,CM11,1100
10/6/2022,CM11,1900
10/7/2022,CM11,1100
10/8/2022,CM11,1800
10/9/2022,CM11,1140
10/10/2022,CM11,1740
10/11/2022,CM11,1450
10/12/2022,CM11,1950
10/13/2022,CM11,1550
10/14/2022,CM11,2150
10/15/2022,CM11,1700
10/16/2022,CM11,2600
10/17/2022,CM11,2050
10/18/2022,CM11,2200
10/19/2022,CM11,2500
10/20/2022,CM11,2550
10/21/2022,CM11,3100
10/22/2022,CM11,1750
10/23/2022,CM11,2950
10/24/2022,CM11,3700
10/25/2022,CM11,3270
10/26/2022,CM11,2600
10/27/2022,CM11,2550
10/28/2022,CM11,4000
10/29/2022,CM11,3600
10/30/2022,CM11,1800
10/31/2022,CM11,2300
11/1/2022,CM11,3500
11/2/2022,CM11,1550
11/3/2022,CM11,2800
11/4/2022,CM11,2500
11/5/2022,CM11,1500
11/6/2022,CM11,2400
11/7/2022,CM11,2100
11/8/2022,CM11,2100
11/9/2022,CM11,2800
11/10/2022,CM11,2800
11/11/2022,CM11,2800
11/12/2022,CM11,3050
11/13/2022,CM11,1900
11/14/2022,CM11,2200
11/15/2022,CM11,2300
11/16/2022,CM11,2100
11/17/2022,CM11,2200
11/18/2022,CM11,800
11/19/2022,CM11,1700
11/20/2022,CM11,2700
11/21/2022,CM11,1810
11/22/2022,CM11,1750
11/23/2022,CM11,2500
11/24/2022,CM11,1300
11/25/2022,CM11,2000
11/26/2022,CM11,1700
11/27/2022,CM11,1900
11/28/2022,CM11,2200
11/29/2022,CM11,2200
11/30/2022,CM11,2900
12/1/2022,CM11,2400
12/2/2022,CM11,1900
12/3/2022,CM11,1900
12/4/2022,CM11,1400
12/5/2022,CM11,1700
12/6/2022,CM11,2100
12/7/2022,CM11,1160
12/8/2022,CM11,2790
12/9/2022,CM11,1900
12/10/2022,CM11,1100
12/11/2022,CM11,1700
12/12/2022,CM11,800
12/13/2022,CM11,1700
12/14/2022,CM11,1300
12/15/2022,CM11,1100
12/16/2022,CM11,1900
12/17/2022,CM11,1800
12/18/2022,CM11,2250
12/19/2022,CM11,2500
12/20/2022,CM11,3700
12/21/2022,CM11,1000
12/22/2022,CM11,2940
12/23/2022,CM11,3400
12/24/2022,CM11,1700
12/25/2022,CM11,2300
12/26/2022,CM11,2950
12/27/2022,CM11,3800
12/28/2022,CM11,2650
12/29/2022,CM11,2450
12/30/2022,CM11,2200
12/31/2022,CM11,2500
1/1/2023,CM11,2400
1/2/2023,CM11,2200
1/3/2023,CM11,4300
1/4/2023,CM11,3760
1/5/2023,CM11,2350
1/6/2023,CM11,2600
1/7/2023,CM11,3150
1/8/2023,CM11,2800
1/9/2023,CM11,2050
1/10/2023,CM11,3100
1/11/2023,CM11,2800
1/12/2023,CM11,2200
1/13/2023,CM11,3020
1/14/2023,CM11,2800
1/15/2023,CM11,2550
1/16/2023,CM11,2900
1/17/2023,CM11,3000
1/18/2023,CM11,1810
1/19/2023,CM11,2900
1/20/2023,CM11,4000
1/21/2023,CM11,2900
1/22/2023,CM11,2900
1/23/2023,CM11,2700
1/24/2023,CM11,2200
1/25/2023,CM11,1600
1/26/2023,CM11,1600
1/27/2023,CM11,2200
1/28/2023,CM11,1450
1/29/2023,CM11,2400
1/30/2023,CM11,3010
1/31/2023,CM11,2550
2/1/2023,CM11,2200
2/2/2023,CM11,2350
2/3/2023,CM11,1300
2/4/2023,CM11,1470
2/5/2023,CM11,1750
2/6/2023,CM11,1700
2/7/2023,CM11,2450
2/8/2023,CM11,2200
2/9/2023,CM11,1800
2/10/2023,CM11,1576
2/11/2023,CM11,1760
2/12/2023,CM11,1910
2/13/2023,CM11,1750
2/14/2023,CM11,2260
2/15/2023,CM11,1700
2/16/2023,CM11,3100
2/17/2023,CM11,1610
2/18/2023,CM11,1600
2/19/2023,CM11,2600
2/20/2023,CM11,1840
2/21/2023,CM11,2350
2/22/2023,CM11,2600
2/23/2023,CM11,2700
2/24/2023,CM11,4100
2/25/2023,CM11,2700
2/26/2023,CM11,3550
2/27/2023,CM11,4200
2/28/2023,CM11,4000
3/1/2023,CM11,3600
3/2/2023,CM11,6150
3/3/2023,CM11,5750
3/4/2023,CM11,2650
3/5/2023,CM11,4500
3/6/2023,CM11,3650
3/7/2023,CM11,3800
3/8/2023,CM11,3600
3/9/2023,CM11,5300
3/10/2023,CM11,4800
3/11/2023,CM11,3500
3/12/2023,CM11,2600
3/13/2023,CM11,2900
3/14/2023,CM11,3400
3/15/2023,CM11,2000
3/16/2023,CM11,2300
3/17/2023,CM11,1580
3/18/2023,CM11,2200
3/19/2023,CM11,3500
3/20/2023,CM11,1700
3/21/2023,CM11,2400
3/22/2023,CM11,2300
3/23/2023,CM11,1900
3/24/2023,CM11,3000
3/25/2023,CM11,1800
3/26/2023,CM11,2700
3/27/2023,CM11,1700
3/28/2023,CM11,1900
3/29/2023,CM11,1600
3/30/2023,CM11,2150
3/31/2023,CM11,3300
4/1/2023,CM11,3700
4/2/2023,CM11,2600
4/3/2023,CM11,2400
4/4/2023,CM11,2450
4/5/2023,CM11,1600
4/6/2023,CM11,2800
4/7/2023,CM11,2000
4/8/2023,CM11,3300
4/9/2023,CM11,1800
4/10/2023,CM11,2200
4/11/2023,CM11,3000
4/12/2023,CM11,2500
4/13/2023,CM11,2900
4/14/2023,CM11,3300
4/15/2023,CM11,2100
4/16/2023,CM11,4200
4/17/2023,CM11,3150
4/18/2023,CM11,2850
4/19/2023,CM11,3000
4/20/2023,CM11,2400
4/21/2023,CM11,3450
4/22/2023,CM11,5100
4/23/2023,CM11,2550
4/24/2023,CM11,2348
4/25/2023,CM11,4950
4/26/2023,CM11,3000
4/27/2023,CM11,2000
4/28/2023,CM11,4500
4/29/2023,CM11,5000
4/30/2023,CM11,3300
5/1/2023,CM11,3100
5/2/2023,CM11,2200
5/3/2023,CM11,3300
5/4/2023,CM11,1700
5/5/2023,CM11,2450
5/6/2023,CM11,2800
5/7/2023,CM11,3000
5/8/2023,CM11,2100
5/9/2023,CM11,3100
5/10/2023,CM11,3300
5/11/2023,CM11,2660
5/12/2023,CM11,2300
5/13/2023,CM11,2000
5/14/2023,CM11,2700
5/15/2023,CM11,2150
5/16/2023,CM11,3200
5/17/2023,CM11,2800
5/18/2023,CM11,3500
5/19/2023,CM11,3000
5/20/2023,CM11,3300
5/21/2023,CM11,3100
5/22/2023,CM11,3400
5/23/2023,CM11,3900
5/24/2023,CM11,3145
5/25/2023,CM11,2550
5/26/2023,CM11,4800
5/27/2023,CM11,1100
5/28/2023,CM11,2700
5/29/2023,CM11,2800
5/30/2023,CM11,2500
5/31/2023,CM11,1950
6/1/2023,CM11,1680
6/2/2023,CM11,3250
6/3/2023,CM11,2150
6/4/2023,CM11,2750
6/5/2023,CM11,2300
6/6/2023,CM11,3150
6/7/2023,CM11,2400
6/8/2023,CM11,2350
6/9/2023,CM11,4400
6/10/2023,CM11,2000
6/11/2023,CM11,3800
6/12/2023,CM11,2700
6/13/2023,CM11,3262
6/14/2023,CM11,3050
6/15/2023,CM11,1750
6/16/2023,CM11,2400
6/17/2023,CM11,2800
6/18/2023,CM11,3600
6/19/2023,CM11,2150
6/20/2023,CM11,0
6/21/2023,CM11,0
6/22/2023,CM11,0
6/23/2023,CM11,0
6/24/2023,CM11,0
6/25/2023,CM11,0
6/26/2023,CM11,0
6/27/2023,CM11,0
6/28/2023,CM11,0
6/29/2023,CM11,0
6/30/2023,CM11,0
7/1/2022,CM21,
7/2/2022,CM21,
7/3/2022,CM21,
7/4/2022,CM21,
7/5/2022,CM21,
7/6/2022,CM21,
7/7/2022,CM21,
7/8/2022,CM21,
7/9/2022,CM21,
7/10/2022,CM21,
7/11/2022,CM21,
7/12/2022,CM21,
7/13/2022,CM21,
7/14/2022,CM21,
7/15/2022,CM21,
7/16/2022,CM21,
7/17/2022,CM21,
7/18/2022,CM21,
7/19/2022,CM21,
7/20/2022,CM21,
7/21/2022,CM21,
7/22/2022,CM21,
7/23/2022,CM21,
7/24/2022,CM21,
7/25/2022,CM21,
7/26/2022,CM21,
7/27/2022,CM21,
7/28/2022,CM21,
7/29/2022,CM21,
7/30/2022,CM21,
7/31/2022,CM21,
8/1/2022,CM21,
8/2/2022,CM21,
8/3/2022,CM21,
8/4/2022,CM21,
8/5/2022,CM21,
8/6/2022,CM21,
8/7/2022,CM21,
8/8/2022,CM21,
8/9/2022,CM21,
8/10/2022,CM21,
8/11/2022,CM21,
8/12/2022,CM21,
8/13/2022,CM21,
8/14/2022,CM21,
8/15/2022,CM21,
8/16/2022,CM21,
8/17/2022,CM21,
8/18/2022,CM21,
8/19/2022,CM21,
8/20/2022,CM21,
8/21/2022,CM21,
8/22/2022,CM21,
8/23/2022,CM21,
8/24/2022,CM21,
8/25/2022,CM21,
8/26/2022,CM21,
8/27/2022,CM21,
8/28/2022,CM21,
8/29/2022,CM21,
8/30/2022,CM21,
8/31/2022,CM21,
9/1/2022,CM21,
9/2/2022,CM21,
9/3/2022,CM21,
9/4/2022,CM21,
9/5/2022,CM21,
9/6/2022,CM21,
9/7/2022,CM21,
9/8/2022,CM21,
9/9/2022,CM21,
9/10/2022,CM21,
9/11/2022,CM21,
9/12/2022,CM21,
9/13/2022,CM21,
9/14/2022,CM21,
9/15/2022,CM21,
9/16/2022,CM21,
9/17/2022,CM21,
9/18/2022,CM21,
9/19/2022,CM21,
9/20/2022,CM21,
9/21/2022,CM21,
9/22/2022,CM21,
9/23/2022,CM21,
9/24/2022,CM21,
9/25/2022,CM21,
9/26/2022,CM21,
9/27/2022,CM21,
9/28/2022,CM21,
9/29/2022,CM21,
9/30/2022,CM21,
10/1/2022,CM21,
10/2/2022,CM21,
10/3/2022,CM21,
10/4/2022,CM21,
10/5/2022,CM21,
10/6/2022,CM21,
10/7/2022,CM21,
10/8/2022,CM21,
10/9/2022,CM21,
10/10/2022,CM21,
10/11/2022,CM21,
10/12/2022,CM21,
10/13/2022,CM21,
10/14/2022,CM21,
10/15/2022,CM21,
10/16/2022,CM21,
10/17/2022,CM21,
10/18/2022,CM21,
10/19/2022,CM21,
10/20/2022,CM21,
10/21/2022,CM21,
10/22/2022,CM21,
10/23/2022,CM21,
10/24/2022,CM21,
10/25/2022,CM21,
10/26/2022,CM21,
10/27/2022,CM21,
10/28/2022,CM21,
10/29/2022,CM21,
10/30/2022,CM21,
10/31/2022,CM21,
11/1/2022,CM21,
11/2/2022,CM21,
11/3/2022,CM21,
11/4/2022,CM21,
11/5/2022,CM21,
11/6/2022,CM21,
11/7/2022,CM21,
11/8/2022,CM21,
11/9/2022,CM21,
11/10/2022,CM21,
11/11/2022,CM21,
11/12/2022,CM21,
11/13/2022,CM21,
11/14/2022,CM21,
11/15/2022,CM21,
11/16/2022,CM21,
11/17/2022,CM21,
11/18/2022,CM21,
11/19/2022,CM21,
11/20/2022,CM21,
11/21/2022,CM21,
11/22/2022,CM21,
11/23/2022,CM21,
11/24/2022,CM21,
11/25/2022,CM21,
11/26/2022,CM21,
11/27/2022,CM21,
11/28/2022,CM21,
11/29/2022,CM21,
11/30/2022,CM21,
12/1/2022,CM21,
12/2/2022,CM21,
12/3/2022,CM21,
12/4/2022,CM21,
12/5/2022,CM21,
12/6/2022,CM21,
12/7/2022,CM21,
12/8/2022,CM21,
12/9/2022,CM21,
12/10/2022,CM21,
12/11/2022,CM21,
12/12/2022,CM21,
12/13/2022,CM21,
12/14/2022,CM21,
12/15/2022,CM21,
12/16/2022,CM21,
12/17/2022,CM21,
12/18/2022,CM21,
12/19/2022,CM21,
12/20/2022,CM21,
12/21/2022,CM21,
12/22/2022,CM21,
12/23/2022,CM21,
12/24/2022,CM21,
12/25/2022,CM21,
12/26/2022,CM21,
12/27/2022,CM21,
12/28/2022,CM21,
12/29/2022,CM21,
12/30/2022,CM21,
12/31/2022,CM21,
1/1/2023,CM21,
1/2/2023,CM21,
1/3/2023,CM21,
1/4/2023,CM21,
1/5/2023,CM21,
1/6/2023,CM21,
1/7/2023,CM21,
1/8/2023,CM21,
1/9/2023,CM21,
1/10/2023,CM21,
1/11/2023,CM21,
1/12/2023,CM21,
1/13/2023,CM21,
1/14/2023,CM21,
1/15/2023,CM21,
1/16/2023,CM21,
1/17/2023,CM21,
1/18/2023,CM21,
1/19/2023,CM21,
1/20/2023,CM21,
1/21/2023,CM21,
1/22/2023,CM21,
1/23/2023,CM21,
1/24/2023,CM21,
1/25/2023,CM21,
1/26/2023,CM21,
1/27/2023,CM21,
1/28/2023,CM21,
1/29/2023,CM21,
1/30/2023,CM21,
1/31/2023,CM21,
2/1/2023,CM21,
2/2/2023,CM21,
2/3/2023,CM21,
2/4/2023,CM21,
2/5/2023,CM21,
2/6/2023,CM21,
2/7/2023,CM21,
2/8/2023,CM21,
2/9/2023,CM21,
2/10/2023,CM21,
2/11/2023,CM21,
2/12/2023,CM21,
2/13/2023,CM21,
2/14/2023,CM21,
2/15/2023,CM21,
2/16/2023,CM21,
2/17/2023,CM21,
2/18/2023,CM21,
2/19/2023,CM21,
2/20/2023,CM21,
2/21/2023,CM21,
2/22/2023,CM21,
2/23/2023,CM21,
2/24/2023,CM21,
2/25/2023,CM21,
2/26/2023,CM21,
2/27/2023,CM21,
2/28/2023,CM21,
3/1/2023,CM21,
3/2/2023,CM21,
3/3/2023,CM21,
3/4/2023,CM21,
3/5/2023,CM21,
3/6/2023,CM21,
3/7/2023,CM21,
3/8/2023,CM21,
3/9/2023,CM21,
3/10/2023,CM21,
3/11/2023,CM21,
3/12/2023,CM21,
3/13/2023,CM21,
3/14/2023,CM21,
3/15/2023,CM21,
3/16/2023,CM21,
3/17/2023,CM21,
3/18/2023,CM21,
3/19/2023,CM21,
3/20/2023,CM21,
3/21/2023,CM21,
3/22/2023,CM21,
3/23/2023,CM21,
3/24/2023,CM21,
3/25/2023,CM21,
3/26/2023,CM21,
3/27/2023,CM21,
3/28/2023,CM21,
3/29/2023,CM21,
3/30/2023,CM21,
3/31/2023,CM21,
4/1/2023,CM21,
4/2/2023,CM21,
4/3/2023,CM21,
4/4/2023,CM21,
4/5/2023,CM21,
4/6/2023,CM21,
4/7/2023,CM21,
4/8/2023,CM21,
4/9/2023,CM21,
4/10/2023,CM21,
4/11/2023,CM21,
4/12/2023,CM21,
4/13/2023,CM21,
4/14/2023,CM21,
4/15/2023,CM21,
4/16/2023,CM21,
4/17/2023,CM21,
4/18/2023,CM21,
4/19/2023,CM21,
4/20/2023,CM21,
4/21/2023,CM21,
4/22/2023,CM21,
4/23/2023,CM21,
4/24/2023,CM21,
4/25/2023,CM21,
4/26/2023,CM21,
4/27/2023,CM21,
4/28/2023,CM21,
4/29/2023,CM21,
4/30/2023,CM21,
5/1/2023,CM21,
5/2/2023,CM21,
5/3/2023,CM21,
5/4/2023,CM21,
5/5/2023,CM21,
5/6/2023,CM21,
5/7/2023,CM21,
5/8/2023,CM21,
5/9/2023,CM21,
5/10/2023,CM21,
5/11/2023,CM21,
5/12/2023,CM21,
5/13/2023,CM21,
5/14/2023,CM21,
5/15/2023,CM21,
5/16/2023,CM21,
5/17/2023,CM21,
5/18/2023,CM21,
5/19/2023,CM21,
5/20/2023,CM21,
5/21/2023,CM21,
5/22/2023,CM21,
5/23/2023,CM21,
5/24/2023,CM21,
5/25/2023,CM21,
5/26/2023,CM21,
5/27/2023,CM21,
5/28/2023,CM21,
5/29/2023,CM21,
5/30/2023,CM21,
5/31/2023,CM21,
6/1/2023,CM21,
6/2/2023,CM21,
6/3/2023,CM21,
6/4/2023,CM21,
6/5/2023,CM21,
6/6/2023,CM21,
6/7/2023,CM21,
6/8/2023,CM21,
6/9/2023,CM21,
6/10/2023,CM21,
6/11/2023,CM21,
6/12/2023,CM21,
6/13/2023,CM21,
6/14/2023,CM21,
6/15/2023,CM21,
6/16/2023,CM21,
6/17/2023,CM21,
6/18/2023,CM21,
6/19/2023,CM21,
6/20/2023,CM21,
6/21/2023,CM21,
6/22/2023,CM21,
6/23/2023,CM21,
6/24/2023,CM21,
6/25/2023,CM21,
6/26/2023,CM21,
6/27/2023,CM21,
6/28/2023,CM21,
6/29/2023,CM21,
6/30/2023,CM21,
7/1/2022,CM22,
7/2/2022,CM22,
7/3/2022,CM22,
7/4/2022,CM22,
7/5/2022,CM22,
7/6/2022,CM22,
7/7/2022,CM22,
7/8/2022,CM22,
7/9/2022,CM22,
7/10/2022,CM22,
7/11/2022,CM22,
7/12/2022,CM22,
7/13/2022,CM22,
7/14/2022,CM22,
7/15/2022,CM22,
7/16/2022,CM22,
7/17/2022,CM22,
7/18/2022,CM22,
7/19/2022,CM22,
7/20/2022,CM22,
7/21/2022,CM22,
